time,measurement,field,value,application,batchId,configurationId,executionCounter,host,projectId,userId
2026-05-17 07:24:00+00:00,system,load1,5.24,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:24:10+00:00,system,load1,5.2,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:24:20+00:00,system,load1,5.32,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:24:30+00:00,system,load1,5.58,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:24:40+00:00,system,load1,5.72,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:24:50+00:00,system,load1,5.68,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:00+00:00,system,load1,5.66,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:10+00:00,system,load1,5.71,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:20+00:00,system,load1,5.68,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:30+00:00,system,load1,5.81,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:40+00:00,system,load1,5.99,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:25:50+00:00,system,load1,6.14,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:00+00:00,system,load1,6.2,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:10+00:00,system,load1,6.32,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:20+00:00,system,load1,6.5,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:30+00:00,system,load1,6.58,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:40+00:00,system,load1,6.8,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
2026-05-17 07:26:50+00:00,system,load1,6.75,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,olap,benchANT
